bci,cci,inflation_growth_rate,government_reserves,unemployment_rate,industrial_production,long_term_interest,ppi_growth_rate,share_price,short_term_interest,trade_in_goods,qgdp
98.89858,98.97977,5.291005,14699.0,5.9,37.19085,6.24,2.301791,5.07919,5.09,0.0024,2.715992789
99.62659,99.1218,5.0,14534.0,5.9,37.11998,6.11,2.813301,5.29002,4.38,0.1301,2.715992789
99.92737,99.22529,4.712042,14341.0,6.0,37.07973,5.7,2.806124,5.436094,3.85,0.1603,2.715992789
100.1388,99.3092,4.155844,14307.0,5.9,37.28799,5.83,3.333335,5.625946,4.45,-0.1428,0.54112008
100.2035,99.38196,4.404145,13810.0,5.9,37.47723,6.39,3.580564,5.545519,4.98,-0.1613,0.54112008
100.1963,99.44165,4.639175,13504.0,5.9,37.63435,6.52,3.57143,5.452541,5.4,-0.3646,0.54112008
100.1928,99.47936,4.358974,13282.0,6.0,37.52511,6.73,3.045687,5.42943,5.75,-0.2593,0.822967085
100.187,99.49557,4.615385,12128.0,6.1,37.30732,6.58,3.826532,5.321332,5.74,-0.2468,0.822967085
100.2287,99.53855,4.081633,12130.0,6.0,37.91368,6.14,3.045687,5.441507,5.63,0.3078,0.822967085
100.2508,99.68412,3.807106,12146.0,5.8,38.19749,5.93,2.784811,5.324319,5.27,-0.8001,0.235783839
100.3629,99.98868,3.282828,12130.0,6.0,38.35956,5.81,2.518893,5.067212,4.87,-0.2603,0.235783839
100.8073,100.3396,3.266332,12148.0,6.0,38.80236,5.93,3.274561,5.422477,4.65,-0.2882,0.235783839
101.2421,100.5833,3.266332,12857.0,5.8,39.73237,5.95,2.999999,5.663243,3.95,-0.3613,1.838958884
101.4835,100.6067,3.508772,12308.0,5.7,40.13155,6.08,2.985073,5.787961,3.61,-0.6489,1.838958884
101.5201,100.526,3.5,12253.0,5.8,40.41585,6.07,2.729527,5.938244,4.08,-0.6468,1.838958884
101.4949,100.4955,3.491272,12251.0,5.7,40.81642,6.19,2.481388,6.006318,4.6,-0.5964,2.269772354
101.4894,100.6195,3.225806,12291.0,5.7,40.81969,6.13,2.469134,5.924429,4.41,-0.6041,2.269772354
101.4372,100.815,2.70936,12285.0,5.7,40.92596,6.11,2.709358,5.929423,4.64,-0.4967,2.269772354
101.6001,100.952,2.948403,12056.0,5.6,40.88739,6.11,3.448275,5.8638,4.82,-0.491,0.944381888
101.9922,100.9221,2.941176,12087.0,5.6,41.45222,6.21,3.194102,6.047339,4.85,-0.5347,0.944381888
102.5539,100.7664,3.186275,12173.0,5.5,41.76962,6.55,3.69458,5.94715,5.13,-0.4358,0.944381888
103.1179,100.5241,3.422983,12261.0,5.6,42.30798,6.48,3.201969,5.941314,5.25,-0.426,1.674458738
103.6091,100.2092,3.667482,12256.0,5.3,42.80679,6.28,3.685503,6.237797,5.22,-0.6798,1.674458738
103.907,99.87138,3.406326,12112.0,5.2,43.28775,6.36,3.902438,6.363502,5.43,-0.4491,1.674458738
104.0035,99.55957,3.649635,12023.0,4.9,43.60337,6.46,4.611652,6.37602,5.81,-0.2886,2.474806377
103.84,99.30663,3.874092,11904.0,5.0,44.23788,6.64,5.555555,6.092156,6.34,-0.4128,2.474806377
103.569,99.08902,4.589372,11909.0,4.9,44.25414,6.71,7.246377,5.956482,7.05,-0.1025,2.474806377
103.1579,98.88342,5.060241,11885.0,5.0,44.18872,6.67,8.232447,5.809699,7.31,0.1334,1.08866253
102.6597,98.68812,5.528846,11895.0,4.9,44.48085,6.85,8.433736,5.619145,7.55,-0.142,1.08866253
102.1983,98.53239,5.995204,11894.0,4.9,44.53467,6.9,8.872903,5.460078,8.16,-0.0472,1.08866253
101.8172,98.47156,5.727923,11898.0,4.8,44.69843,7.13,8.333335,5.558031,9.7,0.0366,-0.525898536
101.9855,98.54243,7.380952,11902.0,4.8,44.63737,7.4,11.90476,5.47903,10.77,0.0315,-0.525898536
102.3658,98.62395,7.36342,11906.0,4.8,44.99492,7.09,11.1639,5.615889,10.59,0.776,-0.525898536
102.7442,98.54649,7.801418,11910.0,4.6,45.35475,6.79,11.69451,5.869773,9.2,0.5891,0.949216043
102.8283,98.19061,8.254717,11914.0,4.8,45.55935,6.73,11.37441,5.406132,9.24,0.1945,0.949216043
102.4748,97.74464,8.705882,11919.0,4.9,45.43197,6.74,11.73709,4.990267,9.27,0.6576,0.949216043
102.0304,97.472,9.389671,12074.0,5.1,45.13221,6.99,13.68909,5.089559,9.0,0.1315,-0.859772574
101.6775,97.56828,10.02331,12138.0,5.2,45.00186,6.96,14.18764,4.952109,8.08,-0.333,-0.859772574
101.5421,97.84531,10.39261,12093.0,5.1,44.99442,7.21,13.06306,5.164505,8.84,-0.6854,-0.859772574
101.2629,98.04732,10.09174,12138.0,5.1,44.85793,7.51,13.1991,4.873208,10.25,-0.5312,0.237683227
100.8432,97.98638,10.70615,12326.0,5.1,45.22023,7.58,13.77778,4.688923,11.2,-1.2688,0.237683227
100.5048,97.75298,10.85973,12390.0,5.4,45.13786,7.54,12.99559,4.667977,11.38,-0.94,0.237683227
100.1664,97.46848,11.51241,12369.0,5.5,45.22132,7.81,16.04395,4.284795,12.25,-1.3049,-0.945142778
99.55813,97.21023,10.86475,12874.0,5.5,44.747,8.04,14.25532,3.94705,12.23,-1.6204,-0.945142778
98.58218,96.98768,11.9469,13232.0,5.9,44.75335,8.04,15.81197,3.534503,11.6,-0.9722,-0.945142778
97.49548,96.80436,12.0614,13205.0,6.0,44.61338,7.9,18.16239,3.626133,9.78,-0.7786,-0.388140783
96.38441,96.68423,12.20044,13128.0,6.6,43.14223,7.68,19.57447,3.761538,9.09,-0.6826,-0.388140783
95.46728,96.65871,12.33766,13115.0,7.2,41.5909,7.43,18.27731,3.506448,9.23,-1.0809,-0.388140783
95.12989,96.81081,11.80258,13126.0,8.1,41.01537,7.5,15.91837,3.818399,7.48,-1.0931,-1.217285876
95.27428,97.22442,11.22881,13212.0,8.1,40.07872,7.39,13.82765,4.206449,6.41,0.2834,-1.217285876
95.61133,97.75625,10.25105,13349.0,8.6,39.64276,7.73,12.749,4.392218,6.18,0.6715,-1.217285876
96.34529,98.23089,10.20833,13308.0,8.8,39.71621,8.23,12.64822,4.447789,6.26,0.1389,0.714536216
97.20947,98.51772,9.46502,13370.0,9.0,39.6033,8.06,12.10938,4.729234,5.79,0.4104,0.714536216
98.05417,98.66502,9.387755,13370.0,8.8,39.8539,7.86,12.8655,4.874242,5.82,1.0853,0.714536216
98.81155,98.72929,9.716599,13380.0,8.6,40.26408,8.06,10.98485,4.906289,6.55,0.454,1.711651967
99.52475,98.74403,8.6,13421.0,8.4,40.66228,8.4,9.310987,4.526278,6.87,0.5462,1.711651967
100.0611,98.77174,7.905138,13645.0,8.4,41.18983,8.43,9.225093,4.453368,7.03,0.2509,1.711651967
100.3398,98.88499,7.436399,13805.0,8.4,41.36598,8.14,8.318264,4.641525,6.56,0.4258,1.346524152
100.4681,99.13492,7.378641,13879.0,8.3,41.42337,8.05,6.583629,4.717562,6.26,0.5681,1.346524152
100.7086,99.43377,6.936416,13567.0,8.2,41.98294,8.0,6.571935,4.632754,6.03,0.0849,1.346524152
101.1271,99.66555,6.71785,13913.0,7.9,42.54321,7.74,5.809858,5.081689,5.14,-0.6018,2.248760121
101.4421,99.74756,6.285714,13946.0,7.7,42.96847,7.79,5.457745,5.321243,5.18,-0.7805,2.248760121
101.4794,99.75902,6.072106,14235.0,7.6,43.06036,7.73,5.830388,5.348521,5.34,-1.1455,2.248760121
101.4628,99.80705,6.04915,14688.0,7.7,43.27507,7.56,5.789473,5.37534,5.12,-0.9982,0.733700577
101.2815,99.96316,6.203008,15179.0,7.4,43.45924,7.9,5.22648,5.334991,5.56,-0.3452,0.733700577
101.0004,100.1631,5.970149,15615.0,7.6,43.50603,7.86,4.663213,5.370225,5.84,-1.2565,0.733700577
100.6373,100.307,5.350554,15410.0,7.8,43.74751,7.83,3.754266,5.513566,5.52,-1.5443,0.548705764
100.3102,100.316,5.709024,15686.0,7.8,44.04935,7.77,3.407155,5.464653,5.39,-1.4493,0.548705764
100.0847,100.2445,5.494505,15964.0,7.6,44.19556,7.59,2.871621,5.574532,5.33,-1.6502,0.548705764
99.98774,100.1628,5.464481,16035.0,7.7,44.18158,7.41,2.838065,5.390575,5.12,-1.5668,0.724850978
100.0311,100.1208,4.882459,16413.0,7.8,44.85921,7.29,3.171955,5.364653,5.01,-1.8007,0.724850978
100.2861,100.1215,4.864865,15767.0,7.8,45.34285,6.87,3.833333,5.579038,4.67,-1.3737,0.724850978
100.437,100.167,5.215827,16111.0,7.5,45.03268,7.21,4.159734,5.573832,4.83,-1.6806,1.181483598
100.6237,100.2616,5.913979,16120.0,7.6,45.74303,7.39,5.509183,5.439291,4.83,-3.8606,1.181483598
100.8875,100.3704,6.440072,16102.0,7.4,46.32342,7.46,6.176963,5.413836,4.84,-3.3644,1.181483598
101.0295,100.4492,6.951872,15867.0,7.2,46.77603,7.37,6.301826,5.339599,4.8,-2.8942,1.944113078
101.1084,100.4594,6.725664,16152.0,7.0,47.13685,7.46,6.953642,5.343278,5.36,-1.6059,1.944113078
100.9623,100.4136,6.866197,16095.0,7.2,47.49718,7.28,6.765676,5.377556,5.42,-4.3818,1.944113078
100.7575,100.3172,6.830122,15869.0,6.9,47.55844,7.33,6.907895,5.440961,5.46,-3.0629,1.804355899
100.4845,100.1662,6.620209,16031.0,7.0,47.60731,7.4,7.08402,5.298797,5.9,-3.6123,1.804355899
100.3648,99.99539,6.597222,15964.0,6.8,47.79694,7.34,7.224959,5.21487,6.19,-2.9331,1.804355899
100.4963,99.84547,6.390328,15926.0,6.8,47.87337,7.52,7.142857,5.087028,6.67,-4.414,0.002185772
100.7489,99.74937,6.724138,15999.0,6.8,47.9599,7.58,7.119741,5.136777,6.68,-4.0269,0.002185772
100.9692,99.69801,6.701031,15965.0,6.4,48.04476,7.69,6.741574,5.132763,6.71,-3.456,0.002185772
100.8849,99.66435,6.837607,16081.0,6.4,47.34343,7.96,7.188498,4.940922,6.94,-4.5594,0.319163241
100.7131,99.58263,6.42978,15954.0,6.3,47.60781,8.03,6.962025,4.892696,6.9,-5.4937,0.319163241
100.7072,99.44208,6.554622,15757.0,6.3,48.51859,8.04,6.603773,4.901751,6.86,-3.9526,0.319163241
100.9927,99.4408,6.5,15524.0,6.1,49.48398,8.15,7.176287,5.125091,7.03,-3.9759,3.864270188
101.3709,99.46545,6.965174,15655.0,6.0,49.72228,8.35,7.275542,5.395874,7.4,-3.314,3.864270188
101.6389,99.42896,7.413509,15478.0,5.9,50.04187,8.46,7.882535,5.429991,7.83,-2.7654,3.864270188
101.7716,99.40208,7.704918,15359.0,6.2,50.00599,8.64,8.307693,5.407871,8.12,-4.1052,1.005517127
101.7204,99.30141,7.843137,15271.0,5.9,50.21088,8.41,8.0,5.796533,8.06,-2.9895,1.005517127
101.6616,99.2047,8.306189,15278.0,6.0,50.32914,8.42,8.269526,5.800773,8.64,-2.8468,1.005517127
101.6224,98.97083,8.928572,15058.0,5.8,50.71821,8.64,8.484847,5.585466,9.44,-3.0431,1.344143064
101.5836,98.57691,8.885299,14622.0,5.9,51.10808,8.81,8.610271,5.222412,10.72,-2.6333,1.344143064
101.43,98.21994,9.017714,15032.0,6.0,51.36293,9.01,9.323308,5.316517,10.72,-2.9275,1.344143064
101.2577,98.19412,9.28,16515.0,5.9,51.08597,9.1,9.836067,5.522627,10.51,-4.5376,0.179787288
101.1019,98.17851,9.856915,16355.0,5.9,51.34717,9.1,10.35503,5.454675,10.19,-2.126,0.179787288
100.9076,97.98373,10.09464,17426.0,5.8,51.50082,9.12,10.76696,5.564126,10.13,-2.2471,0.179787288
100.6184,97.78385,10.48513,17310.0,5.8,50.88584,9.18,10.48035,5.693924,10.06,-3.008,0.106919831
100.2587,97.65034,10.85271,18037.0,5.6,51.34003,9.25,10.24531,5.566561,10.16,-3.6549,0.106919831
99.88669,97.46359,10.88957,17088.0,5.7,51.3439,8.91,9.885386,5.705211,9.95,-3.3688,0.106919831
99.55071,97.29881,11.26332,16090.0,5.7,51.26093,8.95,10.08523,5.781885,10.11,-2.4372,0.742871468
99.28049,97.33633,11.81818,16090.0,6.0,50.92806,9.03,11.11111,6.060129,10.71,-4.0221,0.742871468
99.10935,97.37771,12.18045,14870.0,5.9,50.92559,9.33,12.02263,6.128747,11.89,-3.8662,0.742871468
98.94118,97.30071,12.07154,14585.0,6.0,51.27521,10.3,12.43017,5.869858,13.66,-3.6542,0.250075034
98.74391,97.28232,12.61128,15459.0,5.9,51.19135,10.65,12.93463,5.845224,13.9,-3.1458,0.250075034
98.58332,97.32302,13.29394,15170.0,6.0,51.22515,10.39,12.7923,6.114708,13.43,-4.5331,0.250075034
98.59619,97.40939,13.90922,16722.0,6.3,51.50092,10.8,13.29715,6.326556,13.39,-4.8795,0.314519076
98.43395,97.19708,14.18234,16712.0,6.3,51.52411,12.41,13.53887,6.541523,14.3,-5.9627,0.314519076
97.56345,96.64525,14.75645,17508.0,6.3,51.30465,12.75,13.8482,5.894791,17.57,-3.7826,0.314519076
96.32545,96.21692,14.73088,17350.0,6.9,50.29395,11.47,13.70224,5.790051,16.14,-2.2451,-2.060472164
95.32634,96.1813,14.40559,17455.0,7.5,49.05793,10.18,13.48168,6.078551,9.79,-4.0358,-2.060472164
95.28699,96.58553,14.38451,17394.0,7.6,48.42402,9.78,13.82008,6.479213,8.49,-2.9627,-2.060472164
96.24929,97.17015,13.1327,17396.0,7.8,48.07628,10.25,14.58064,6.789402,8.65,-1.8075,-0.118847117
97.81726,97.80593,12.87263,18019.0,7.7,48.23062,11.1,14.87179,7.018506,9.91,-1.5781,-0.118847117
99.24777,98.34174,12.60054,18269.0,7.5,49.03583,11.51,13.13131,7.240799,11.29,-2.0083,-0.118847117
100.2352,98.56948,12.76596,19178.0,7.5,49.65736,11.75,13.04348,7.444011,12.94,-2.0308,1.864925605
100.5116,98.45726,12.64822,20618.0,7.5,50.48645,12.68,12.43842,7.738816,15.68,-2.0362,1.864925605
100.0693,98.0778,12.5163,21479.0,7.2,50.81684,12.84,11.82927,7.594362,18.65,-3.1126,1.864925605
99.48927,97.9249,11.82519,23040.0,7.5,50.50053,12.57,11.37725,7.550431,17.19,-4.777,1.959429461
99.21849,97.82718,11.40684,24392.0,7.4,50.29028,13.19,10.7438,7.280319,16.14,-3.1288,1.959429461
99.29847,97.92992,10.48689,24920.0,7.4,50.54702,13.12,10.87719,7.57145,14.43,-0.7048,1.959429461
99.54642,98.25214,10.0,24713.0,7.2,50.33469,13.68,10.89224,7.685257,15.08,-3.4796,-0.741063613
99.65449,98.53581,9.779951,24835.0,7.5,50.62087,14.1,10.84198,7.554264,18.27,-3.3491,-0.741063613
99.38998,98.63252,9.5526,25262.0,7.5,50.88732,13.47,10.42383,7.605069,16.9,-3.2831,-0.741063613
98.91297,98.68832,10.76179,24960.0,7.2,51.21355,14.28,9.121622,7.425051,17.76,-1.7841,1.19752521
98.41347,98.66255,10.80432,25235.0,7.4,51.15437,14.94,7.924107,7.451368,17.96,-5.3671,1.19752521
97.69214,98.39224,10.95238,25463.0,7.6,50.90437,15.32,7.924107,6.770684,16.84,-2.7658,1.19752521
97.01837,97.9903,10.14151,25832.0,7.9,50.51322,15.15,7.472528,6.873013,15.39,-5.0309,-1.089564087
96.55199,97.62318,9.590643,26055.0,8.3,49.92371,13.39,7.228916,7.080006,12.48,-4.4154,-1.089564087
96.45692,97.57651,8.922364,25502.0,8.5,49.38317,13.72,7.088331,7.111047,12.49,-1.814,-1.089564087
96.49371,97.685,8.390804,25750.0,8.6,48.37188,14.59,6.451613,6.725087,13.51,-5.0146,-1.553544479
96.49552,97.59543,7.622298,26024.0,8.9,49.35948,14.43,5.54371,6.552295,15.0,-1.785,-1.553544479
96.42096,97.46309,6.779661,26127.0,9.0,49.02721,13.86,4.219409,6.324361,14.21,-2.4273,-1.553544479
96.37466,97.5007,6.50954,27307.0,9.3,48.57935,13.87,3.23929,6.631616,14.44,-0.5032,0.456198515
96.34576,97.57013,6.681514,26825.0,9.4,48.25342,13.62,3.01769,6.641652,13.8,-3.2974,0.456198515
96.47823,97.56525,7.064018,27115.0,9.6,48.12902,14.3,3.423236,6.248705,14.46,-3.3059,0.456198515
96.5845,97.58283,6.441048,27627.0,9.8,47.96347,13.95,3.611971,6.221205,13.44,-2.6967,-0.382299274
96.64032,97.71115,5.850488,27785.0,9.8,47.53088,13.06,4.033092,6.230021,10.61,-6.5291,-0.382299274
96.70089,97.97635,5.042919,27747.0,10.1,47.40826,12.34,3.619441,6.952616,10.66,-4.1979,-0.382299274
96.82265,98.21412,5.139186,28597.0,10.4,46.95208,10.91,3.476483,7.53648,9.51,-5.261,0.039946274
97.11472,98.2731,4.589114,30415.0,10.8,46.8026,10.55,3.677222,7.897333,8.95,-3.8851,0.039946274
97.75159,98.26968,3.829787,29918.0,10.8,46.47042,10.54,3.564155,7.951669,8.66,-3.6552,0.039946274
98.63623,98.3728,3.711559,30215.0,10.4,47.33223,10.46,2.222222,8.244418,8.36,-3.8432,1.317847576
99.56986,98.78343,3.488372,30422.0,10.4,47.0405,10.72,2.222222,8.391662,8.54,-3.37,1.317847576
100.0843,99.45115,3.597884,30669.0,10.3,47.43384,10.51,2.226721,8.66558,8.69,-3.6967,1.317847576
100.3903,100.1681,3.898841,30530.0,10.2,48.0281,10.4,2.125506,8.972832,8.63,-4.7262,2.275612439
100.7514,100.6464,3.549061,30390.0,10.1,48.32856,10.38,2.323232,9.369154,8.49,-6.7514,2.275612439
101.2449,100.7979,2.57732,30517.0,10.1,48.62138,10.85,1.905718,9.549047,9.2,-4.8934,2.275612439
101.8264,100.7612,2.461539,30296.0,9.4,49.34273,11.38,1.394423,9.58049,9.5,-6.3715,1.999064294
102.1501,100.6172,2.558854,29803.0,9.5,49.93293,11.85,1.39165,9.305114,9.77,-7.1641,1.999064294
102.354,100.4988,2.860061,29983.0,9.2,50.6519,11.65,1.397206,9.5762,9.39,-6.2203,1.999064294
102.6245,100.5056,2.851324,30131.0,8.8,51.04969,11.54,1.284585,9.584584,9.18,-8.4319,2.086217479
102.8575,100.7032,3.265306,30668.0,8.5,51.27541,11.69,0.6896545,9.448442,9.36,-7.122,2.086217479
102.8142,101.0433,3.790984,30831.0,8.3,51.53472,11.83,0.5899698,9.400146,9.69,-6.7348,2.086217479
102.2463,101.3831,4.192229,31235.0,8.0,52.55464,11.67,1.976284,9.531851,9.42,-9.508,1.954770289
101.8132,101.5174,4.596527,31573.0,7.8,52.80008,11.84,2.371542,8.972541,9.54,-10.3794,1.954770289
101.5434,101.5477,4.800817,31634.0,7.8,53.0473,12.32,2.772277,8.978227,10.08,-10.2718,1.954770289
101.4474,101.4232,4.563895,31628.0,7.7,53.36193,12.63,2.874133,8.978723,10.41,-11.8807,1.727792663
101.2496,101.3434,4.233871,31875.0,7.4,53.64791,13.41,2.3692,8.919742,11.11,-9.2843,1.727792663
100.9544,101.294,4.221106,31939.0,7.2,53.83913,13.56,2.066929,8.742867,11.34,-8.7555,1.727792663
100.507,101.3663,4.204204,32186.0,7.5,53.98891,13.36,2.357564,8.625086,11.56,-13.771,0.964063628
99.97562,101.4952,4.291417,32475.0,7.5,54.05393,12.72,1.764707,9.317769,11.47,-10.0897,0.964063628
99.55173,101.5183,4.270109,32432.0,7.3,53.90276,12.52,1.574803,9.475889,11.29,-11.543,0.964063628
99.38626,101.3475,4.257426,32761.0,7.4,53.87828,12.16,1.365854,9.416708,10.38,-9.6528,0.820857146
99.34148,101.1625,4.051383,33084.0,7.2,54.0583,11.57,1.956948,9.498795,9.18,-10.2216,0.820857146
99.33571,101.0288,3.948667,33517.0,7.3,54.08447,11.5,1.66178,9.382779,8.6,-8.0337,0.820857146
99.27604,101.0102,3.532875,33079.0,7.3,54.0581,11.38,0.8720934,9.815166,8.14,-10.2857,0.969072301
99.13136,100.9666,3.515625,33356.0,7.2,54.22433,11.51,0.5791509,10.37154,8.69,-11.4459,0.969072301
98.92482,100.9448,3.703704,33810.0,7.2,54.2957,11.86,0.2890175,10.29142,9.02,-11.0462,0.969072301
98.78882,100.9458,3.685742,33813.0,7.3,54.18895,11.43,0.5780349,10.36456,8.49,-11.8499,0.880466353
98.70107,100.9468,3.77176,34060.0,7.2,54.26924,10.85,1.060752,10.59652,7.92,-12.6659,0.880466353
98.71023,101.0081,3.760849,34233.0,7.4,54.24337,10.16,1.060752,10.84758,7.44,-13.4152,0.880466353
98.77715,100.9357,3.554275,34238.0,7.4,53.96284,10.31,0.863723,11.05607,7.64,-10.5082,1.527121263
98.92261,100.7846,3.349282,34366.0,7.1,54.14215,10.33,0.7707123,10.80291,7.81,-9.9037,1.527121263
99.18272,100.631,3.142857,34872.0,7.1,54.3414,10.37,0.09689927,10.55842,7.93,-15.55,1.527121263
99.41873,100.5313,3.22887,37716.0,7.1,54.15346,10.24,1.05871,10.65283,7.88,-11.4531,0.743327344
99.54983,100.6392,3.51377,38246.0,7.0,54.33902,9.78,1.34357,11.28278,7.81,-13.6814,0.743327344
99.54116,100.8615,3.798671,38412.0,7.0,54.87629,9.26,1.826923,11.81692,7.8,-17.3734,0.743327344
99.51922,101.0499,3.886256,38516.0,6.7,55.16525,9.19,1.34486,11.8989,7.82,-13.3979,0.933524708
99.48925,101.1397,3.113208,38967.0,7.2,54.78747,8.7,-0.1516755,12.52,7.69,-11.2696,0.933524708
99.46919,101.1652,2.255639,38912.0,7.2,54.40365,7.78,-1.656468,13.2667,7.24,-12.711,0.933524708
99.47487,101.2062,1.590271,39297.0,7.1,54.4659,7.3,-2.338092,13.59399,6.6,-13.1126,0.450377363
99.54,101.2664,1.491146,39075.0,7.2,54.57286,7.71,-2.412718,13.60329,6.65,-11.9946,0.450377363
99.4193,101.3643,1.765799,39344.0,7.2,54.35825,7.8,-2.412718,13.94495,6.73,-11.5263,0.450377363
99.35233,101.305,1.576994,39383.0,7.0,54.68993,7.3,-3.384921,13.69767,6.37,-12.8083,0.956992886
99.53444,101.1231,1.574074,39910.0,6.9,54.59834,7.17,-3.022655,13.9549,5.92,-13.5574,0.956992886
99.62357,100.9493,1.754386,39683.0,7.0,54.74951,7.45,-1.600586,13.57344,5.71,-14.6504,0.956992886
99.58888,100.8566,1.471941,39531.0,7.0,54.98027,7.43,-2.598599,13.54146,5.69,-12.7084,0.536985718
99.57671,100.6729,1.284404,39544.0,6.9,55.19925,7.25,-3.053393,13.94781,5.76,-14.6561,0.536985718
99.67645,100.5186,1.097896,39790.0,6.6,55.72125,7.11,-3.328029,14.07404,6.04,-12.7444,0.536985718
99.93276,100.486,1.459854,39404.0,6.6,55.51229,7.08,-2.171767,14.97068,5.87,-15.2249,0.74501963
100.0889,100.5166,2.1043,39465.0,6.6,56.24841,7.25,-0.4004004,15.86818,6.1,-13.1812,0.74501963
100.3163,100.5904,3.033088,38543.0,6.6,56.32741,7.25,1.220753,16.48206,6.17,-13.7286,0.74501963
100.5431,100.6712,3.775322,36370.0,6.3,56.69606,8.02,2.349336,16.22884,6.52,-13.5633,1.078842316
100.7646,100.7045,3.856749,36263.0,6.3,57.04737,8.61,2.443992,16.14232,6.99,-14.9027,1.078842316
100.9285,100.7777,3.652968,35834.0,6.2,57.35516,8.4,2.749491,16.79351,6.94,-14.2764,1.078842316
101.094,100.8817,3.926941,35414.0,6.1,57.74155,8.45,3.897436,17.25948,6.7,-14.0443,0.867566856
101.313,100.8864,4.284412,36123.0,6.0,58.17653,8.76,4.312115,18.23986,6.75,-15.2352,0.867566856
101.4868,100.701,4.355717,35747.0,5.9,58.39936,9.42,3.790984,17.67034,7.37,-13.8327,0.867566856
101.5505,100.353,4.533092,35770.0,6.0,59.18703,9.52,3.869654,15.56063,8.02,-15.7321,1.717036096
101.4784,100.0778,4.528986,35171.0,5.8,59.47836,8.86,3.967447,13.58801,7.24,-13.43,1.717036096
101.3548,100.15,4.434389,33657.0,5.7,59.80687,8.99,3.865717,13.3575,7.66,-13.1687,1.717036096
101.0204,100.4137,4.046762,32511.0,5.7,59.792,8.67,3.32997,13.91834,6.92,-13.0882,0.516654167
100.6888,100.655,3.942652,32683.0,5.7,60.09166,8.21,3.115578,14.37273,6.6,-13.3612,0.516654167
100.4966,100.8186,3.925067,32326.0,5.7,60.22865,8.37,3.316583,14.84251,6.63,-10.4984,0.516654167
100.5438,100.8625,3.90417,32049.0,5.4,60.58085,8.72,3.193613,14.70187,6.92,-10.6138,1.313900617
100.7276,100.9554,3.890363,31800.0,5.6,60.46269,9.09,3.280318,14.35853,7.24,-10.0454,1.313900617
100.9641,101.0238,3.964758,32034.0,5.4,60.63567,8.92,3.369673,15.12444,7.51,-12.1723,1.313900617
100.937,101.092,4.130053,34480.0,5.4,60.64082,9.06,3.553801,15.06437,7.94,-10.3323,0.585928314
100.7128,101.2013,4.020979,37673.0,5.6,60.94831,9.26,3.444882,14.78065,8.35,-11.8253,0.585928314
100.5212,101.1859,4.173913,37631.0,5.4,60.74937,8.98,3.751234,15.00061,8.23,-10.7124,0.585928314
100.4869,101.0441,4.249783,38252.0,5.4,61.02206,8.8,3.529412,15.48469,8.36,-10.4092,1.332500553
100.5066,100.9414,4.2461,36894.0,5.3,61.17403,8.96,3.816047,15.11941,8.78,-11.9165,1.332500553
100.4859,100.9683,4.419411,36471.0,5.3,61.45703,9.11,4.211557,15.38439,9.25,-12.1409,1.332500553
100.3413,101.1105,4.667243,37492.0,5.4,61.63605,9.09,4.980469,15.88492,9.2,-9.1324,1.016597674
100.1111,101.0901,4.827586,38160.0,5.2,61.36692,9.17,5.165692,16.3478,9.51,-10.0677,1.016597674
99.80834,100.944,4.978541,39178.0,5.0,61.5174,9.36,5.544747,16.30056,10.09,-9.0654,1.016597674
99.51663,100.7443,5.123826,39456.0,5.2,61.50075,9.18,5.802708,16.7725,9.94,-8.0955,0.763265657
99.11044,100.6116,5.361702,44453.0,5.2,61.15618,8.86,5.967276,17.35978,9.59,-10.2201,0.763265657
98.70354,100.5791,5.169491,48837.0,5.3,61.15291,8.28,5.560882,17.90099,9.2,-8.4856,0.763265657
98.40553,100.6287,4.978903,49870.0,5.2,60.5644,8.02,4.766444,18.33109,8.76,-9.0177,0.740876994
98.28054,100.7113,4.705883,50326.0,5.2,61.15628,8.11,4.281637,19.10661,8.64,-9.9498,0.740876994
98.33158,100.8659,4.340568,53985.0,5.3,60.94712,8.19,4.567079,19.11225,8.78,-8.8183,0.740876994
98.44628,100.8484,4.492513,55927.0,5.3,60.87436,8.01,4.924242,19.06244,8.6,-9.8016,0.197050974
98.54751,100.7222,4.655029,56927.0,5.4,61.07926,7.87,4.429783,18.66268,8.39,-9.903,0.197050974
98.65791,100.6467,4.647303,57525.0,5.4,61.42253,7.84,4.323308,19.07521,8.32,-6.842,0.197050974
98.79867,100.6441,5.202312,57785.0,5.4,61.10583,8.21,4.837209,18.56648,8.16,-9.7672,1.092795416
99.01358,100.6257,5.263158,57097.0,5.3,61.66768,8.47,3.985172,18.07759,8.22,-7.4548,1.092795416
99.18344,100.6958,5.233034,59323.0,5.2,61.96109,8.59,3.502304,18.44583,8.35,-8.6426,1.092795416
99.23688,100.7492,4.711617,59245.0,5.4,61.81528,8.79,2.925046,18.38141,8.42,-7.7525,0.36291179
99.15974,100.6171,4.361874,59449.0,5.4,62.00134,8.76,2.724796,18.94923,8.35,-8.0886,0.36291179
98.96403,100.3267,4.67365,59203.0,5.2,62.20623,8.48,2.724796,19.47706,8.23,-6.9911,0.36291179
98.65305,99.83611,4.823151,58117.0,5.5,62.10275,8.47,3.00273,19.47469,8.1,-9.0081,0.066512432
98.34989,99.04894,5.617978,58124.0,5.7,62.32717,8.75,4.562044,17.96866,7.97,-9.2384,0.066512432
